user_id,num_product_views,avg_view_time,click_through_rate,avg_cart_value,purchase_frequency,num_categories_browsed,used_discount,membership_status,device_type,referral_channel,days_since_last_login
USER04497,23,51.99,0.11,72.67,2.52,3,1,Gold,Desktop,Direct,51
USER04498,11,69.27,0.35,76.99,2.4,3,0,Platinum,Desktop,Direct,19
USER04499,14,49.72,0.19,60.16,2.66,7,0,Platinum,Mobile,Email,43
USER04500,12,54.57,0.11,84.93,0.5,3,1,Free,Desktop,Ads,20
USER04501,19,37.63,0.12,75.05,1.01,6,1,Silver,Mobile,Ads,83
USER04502,18,76.42,0.21,52.19,0.58,1,0,Free,Desktop,Email,13
USER04503,18,57.81,0.07,33.93,1.33,4,0,Free,Mobile,Direct,8
USER04504,18,46.55,0.22,51.92,2.8,8,0,Free,Mobile,Ads,47
USER04505,12,42.55,0.26,83.26,0.03,4,0,Free,Mobile,Social,41
USER04506,13,64.56,0.31,72.21,1.27,2,0,Silver,Mobile,Direct,79
USER04507,22,32.88,0.27,80.88,0.34,1,0,Silver,Mobile,Ads,2
USER04508,19,9.34,0.47,80.76,3.06,4,1,Silver,Desktop,Direct,12
USER04509,22,46.45,0.29,110.13,4.72,3,1,Free,Mobile,Email,54
USER04510,18,68.8,0.13,54.44,2.64,9,0,Free,Mobile,Direct,33
USER04511,12,76.83,0.12,97.99,0.05,3,0,Silver,Mobile,Social,29
USER04512,14,42.85,0.16,128.91,0.54,6,1,Platinum,Tablet,Ads,7
USER04513,16,45.87,0.45,30.19,0.39,1,0,Platinum,Desktop,Email,67
USER04514,12,55.39,0.17,84.5,2.63,1,0,Free,Desktop,Ads,75
USER04515,17,39.71,0.29,59.08,0.03,3,0,Silver,Mobile,Social,7
USER04516,19,55.33,0.18,50.12,3.84,1,0,Free,Mobile,Ads,35
USER04517,18,43.29,0.36,139.58,1.33,2,1,Gold,Mobile,Social,24
USER04518,13,65.23,0.1,91.53,2.04,5,1,Platinum,Mobile,Direct,54
USER04519,10,59.46,0.24,63.88,0.91,4,1,Silver,Desktop,Social,8
USER04520,20,61.2,0.19,105.59,1.84,3,1,Silver,Tablet,Email,27
USER04521,19,40.89,0.12,101.81,0.61,3,1,Platinum,Mobile,Ads,62
USER04522,11,83.52,0.11,76.83,1.62,9,0,Silver,Desktop,Email,27
USER04523,15,54.68,0.31,78.94,0.85,2,0,Gold,Tablet,Direct,27
USER04524,10,49.95,0.26,70.95,4.03,4,1,Free,Desktop,Email,14
USER04525,8,29.78,0.58,69.9,4.0,2,0,Silver,Desktop,Social,74
USER04526,14,43.06,0.32,49.99,1.27,0,1,Gold,Desktop,Email,34
USER04527,22,47.29,0.71,58.46,2.23,2,1,Gold,Mobile,Ads,54
USER04528,18,29.25,0.35,74.07,2.03,3,0,Silver,Tablet,Direct,39
USER04529,17,39.15,0.36,64.02,1.84,5,0,Platinum,Desktop,Ads,6
USER04530,23,41.68,0.27,53.03,5.48,4,0,Free,Mobile,Ads,79
USER04531,19,46.12,0.38,127.42,3.15,5,0,Free,Desktop,Ads,73
USER04532,9,9.75,0.61,88.13,2.05,7,1,Free,Mobile,Ads,14
USER04533,11,42.29,0.24,65.9,0.12,3,0,Silver,Mobile,Direct,51
USER04534,19,37.45,0.41,108.1,0.66,5,0,Platinum,Mobile,Email,41
USER04535,12,44.58,0.31,64.09,0.63,3,0,Free,Desktop,Social,54
USER04536,11,65.71,0.27,59.32,1.08,7,0,Silver,Mobile,Social,64
USER04537,15,86.05,0.21,44.74,2.92,4,1,Free,Mobile,Ads,48
USER04538,21,58.57,0.11,69.56,1.67,2,0,Free,Mobile,Direct,42
USER04539,11,20.31,0.07,97.09,2.21,4,1,Gold,Mobile,Social,76
USER04540,14,38.09,0.34,94.08,0.06,2,1,Free,Mobile,Direct,79
USER04541,12,56.92,0.25,86.28,0.08,5,0,Free,Desktop,Email,25
USER04542,16,54.67,0.4,81.34,3.96,5,0,Free,Mobile,Ads,27
USER04543,17,64.75,0.21,63.6,0.35,5,0,Silver,Mobile,Direct,70
USER04544,10,43.05,0.29,124.01,2.37,6,0,Free,Mobile,Ads,81
USER04545,7,37.73,0.53,149.97,1.19,7,0,Free,Desktop,Social,81
USER04546,17,80.05,0.38,72.38,0.65,6,0,Platinum,Mobile,Direct,26
USER04547,16,46.17,0.14,75.61,2.16,1,0,Gold,Mobile,Social,80
USER04548,13,24.67,0.07,19.63,5.02,3,1,Free,Mobile,Email,18
USER04549,16,74.5,0.21,75.86,0.45,6,0,Silver,Desktop,Ads,73
USER04550,16,15.08,0.37,52.97,0.65,5,0,Free,Mobile,Social,9
USER04551,11,-24.9,0.22,112.17,0.52,7,0,Gold,Mobile,Email,84
USER04552,13,60.39,0.63,115.86,1.55,4,0,Platinum,Mobile,Email,30
USER04553,18,63.21,0.3,37.01,1.93,3,0,Silver,Mobile,Social,53
USER04554,23,53.28,0.4,60.98,0.98,7,0,Free,Mobile,Ads,58
USER04555,14,18.95,0.19,80.1,0.36,4,0,Gold,Mobile,Direct,50
USER04556,15,43.82,0.15,119.65,0.58,7,0,Silver,Tablet,Email,48
USER04557,7,39.44,0.17,110.64,2.06,3,0,Free,Mobile,Email,40
USER04558,13,34.25,0.25,113.27,3.23,3,0,Free,Mobile,Direct,19
USER04559,17,73.24,0.03,70.04,1.06,3,0,Free,Mobile,Ads,17
USER04560,15,24.07,0.56,114.5,0.43,7,0,Silver,Mobile,Ads,73
USER04561,20,51.32,0.7,23.83,1.64,0,1,Silver,Mobile,Ads,36
USER04562,13,68.88,0.27,91.69,1.53,5,1,Free,Desktop,Social,3
USER04563,20,52.63,0.07,76.58,3.6,4,0,Gold,Mobile,Email,36
USER04564,18,69.82,0.51,124.22,0.5,4,0,Free,Mobile,Email,17
USER04565,13,56.27,0.31,57.81,2.55,7,1,Free,Tablet,Email,85
USER04566,17,53.59,0.41,98.28,1.67,0,0,Gold,Mobile,Email,45
USER04567,17,52.34,0.82,137.15,2.75,2,1,Gold,Mobile,Email,78
USER04568,11,57.27,0.23,72.31,0.16,4,0,Silver,Mobile,Ads,51
USER04569,16,37.29,0.06,88.05,2.63,4,0,Free,Mobile,Social,51
USER04570,16,18.96,0.23,73.91,0.97,3,0,Free,Mobile,Social,17
USER04571,27,64.08,0.13,56.04,2.23,5,0,Free,Mobile,Direct,46
USER04572,21,68.23,0.28,60.63,0.42,6,1,Free,Desktop,Ads,49
USER04573,14,50.04,0.21,90.52,0.64,3,1,Silver,Mobile,Ads,2
USER04574,21,34.03,0.13,59.42,0.8,4,0,Silver,Desktop,Email,39
USER04575,16,13.85,0.07,80.63,1.2,5,0,Free,Mobile,Email,21
USER04576,19,46.72,0.42,52.08,1.07,7,0,Silver,Mobile,Email,55
USER04577,19,18.02,0.28,106.26,0.4,6,1,Free,Desktop,Ads,57
USER04578,14,15.22,0.18,96.85,3.51,7,1,Free,Desktop,Email,80
USER04579,11,44.59,0.09,41.86,4.34,1,0,Free,Desktop,Email,63
USER04580,19,29.72,0.19,62.02,0.41,4,0,Silver,Desktop,Social,25
USER04581,16,51.91,0.23,56.07,0.74,1,0,Silver,Mobile,Direct,63
USER04582,10,41.81,0.36,68.07,2.45,2,0,Silver,Mobile,Social,30
USER04583,14,32.87,0.4,98.18,2.29,4,0,Free,Mobile,Ads,38
USER04584,20,10.9,0.16,54.69,5.46,4,1,Gold,Tablet,Direct,43
USER04585,19,27.94,0.08,57.32,4.42,5,0,Free,Mobile,Ads,72
USER04586,9,28.68,0.09,65.98,3.12,1,0,Gold,Desktop,Social,40
USER04587,12,20.49,0.3,87.81,1.32,5,0,Free,Desktop,Social,33
USER04588,9,38.42,0.38,13.88,0.62,2,1,Platinum,Desktop,Ads,62
USER04589,18,22.05,0.08,86.2,1.11,0,1,Silver,Desktop,Ads,26
USER04590,17,41.73,0.48,9.93,2.21,4,1,Free,Mobile,Ads,7
USER04591,9,49.81,0.23,74.55,0.17,2,0,Silver,Tablet,Ads,16
USER04592,17,28.48,0.24,56.97,1.82,5,0,Free,Mobile,Direct,39
USER04593,14,53.51,0.11,23.62,3.4,3,0,Free,Mobile,Direct,75
USER04594,15,17.77,0.11,103.4,0.35,4,0,Free,Tablet,Ads,59
USER04595,13,22.76,0.56,61.03,2.5,8,1,Free,Desktop,Direct,87
USER04596,15,42.74,0.43,37.98,3.32,1,0,Free,Mobile,Email,43
USER04597,11,58.74,0.58,84.22,0.1,3,0,Silver,Mobile,Email,44
USER04598,14,62.35,0.34,106.12,4.75,5,1,Free,Mobile,Email,52
USER04599,23,77.25,0.19,38.23,1.05,4,1,Platinum,Tablet,Ads,28
USER04600,13,37.47,0.63,104.63,0.92,3,1,Free,Desktop,Email,51
USER04601,13,42.45,0.39,27.87,1.38,4,0,Silver,Tablet,Social,76
USER04602,21,24.35,0.26,13.49,0.36,5,0,Free,Desktop,Ads,68
USER04603,13,19.92,0.14,65.02,1.63,4,1,Free,Desktop,Direct,17
USER04604,22,49.57,0.12,72.48,2.48,8,1,Silver,Tablet,Ads,76
USER04605,16,29.48,0.24,105.69,0.58,3,0,Free,Mobile,Social,15
USER04606,7,69.65,0.18,60.27,0.44,3,0,Free,Desktop,Social,61
USER04607,9,15.75,0.16,73.59,3.7,4,0,Gold,Desktop,Social,13
USER04608,18,54.73,0.25,56.31,0.95,7,1,Silver,Mobile,Ads,39
USER04609,13,24.89,0.16,139.06,1.49,3,1,Free,Tablet,Ads,85
USER04610,13,28.59,0.48,62.19,2.9,1,0,Free,Mobile,Email,83
USER04611,16,55.78,0.2,57.26,1.89,3,0,Free,Desktop,Social,28
USER04612,15,31.48,0.3,65.73,0.58,6,0,Free,Mobile,Social,35
USER04613,14,34.68,0.26,67.7,0.03,4,1,Gold,Desktop,Direct,11
USER04614,12,28.76,0.18,15.64,0.95,2,0,Free,Desktop,Ads,85
USER04615,13,80.7,0.12,47.01,0.43,2,0,Silver,Tablet,Email,16
USER04616,13,32.65,0.2,35.82,0.82,4,0,Free,Desktop,Email,27
USER04617,8,46.03,0.09,52.94,0.92,4,1,Free,Mobile,Social,61
USER04618,21,40.96,0.15,123.74,3.01,4,0,Gold,Mobile,Ads,77
USER04619,13,49.43,0.69,9.8,2.18,2,0,Silver,Mobile,Ads,43
USER04620,16,32.71,0.48,35.36,0.33,4,1,Free,Desktop,Ads,32
USER04621,18,40.98,0.2,90.78,0.57,3,0,Gold,Mobile,Direct,61
USER04622,16,52.88,0.19,49.8,1.31,5,1,Free,Desktop,Email,24
USER04623,17,27.74,0.39,104.08,1.25,6,0,Free,Mobile,Social,76
USER04624,13,66.79,0.63,109.44,1.18,5,0,Free,Desktop,Social,40
USER04625,12,68.71,0.15,19.53,4.56,4,0,Gold,Mobile,Email,21
USER04626,5,57.13,0.47,35.19,1.77,3,1,Gold,Desktop,Social,66
USER04627,13,46.4,0.07,130.77,0.15,4,0,Free,Mobile,Email,1
USER04628,15,-14.81,0.12,88.67,4.23,3,0,Gold,Mobile,Direct,45
USER04629,10,53.49,0.16,32.73,0.93,5,1,Free,Mobile,Direct,51
USER04630,15,37.17,0.66,47.79,1.3,6,0,Free,Mobile,Direct,5
USER04631,23,40.07,0.33,96.24,2.57,2,0,Silver,Desktop,Direct,20
USER04632,13,7.05,0.38,72.27,0.36,7,1,Free,Desktop,Direct,6
USER04633,12,54.87,0.55,81.96,1.08,5,0,Silver,Desktop,Email,55
USER04634,12,16.03,0.17,56.82,2.94,3,1,Silver,Mobile,Ads,45
USER04635,15,47.37,0.29,61.27,2.0,2,0,Gold,Desktop,Ads,19
USER04636,21,63.09,0.22,107.72,0.65,5,0,Free,Mobile,Email,79
USER04637,10,35.61,0.36,98.98,1.33,1,0,Silver,Desktop,Email,36
USER04638,9,69.32,0.07,29.9,0.01,3,0,Free,Mobile,Ads,50
USER04639,10,30.06,0.52,61.04,0.07,4,1,Free,Desktop,Ads,30
USER04640,13,57.01,0.2,102.23,0.18,4,0,Gold,Mobile,Ads,42
USER04641,20,18.9,0.21,-10.34,1.78,8,1,Silver,Mobile,Email,57
USER04642,17,65.62,0.26,8.55,1.45,3,1,Free,Mobile,Direct,59
USER04643,11,62.52,0.16,125.93,3.72,3,0,Free,Tablet,Social,10
USER04644,8,54.37,0.62,74.74,1.85,4,0,Silver,Desktop,Email,64
USER04645,12,37.13,0.27,70.41,0.82,5,1,Free,Tablet,Ads,46
USER04646,10,16.96,0.17,97.07,3.03,3,0,Free,Desktop,Social,26
USER04647,15,37.19,0.22,15.41,0.07,2,0,Free,Mobile,Ads,21
USER04648,16,67.21,0.2,80.27,0.02,4,1,Silver,Mobile,Direct,64
USER04649,11,47.6,0.29,105.85,0.43,6,1,Free,Mobile,Social,86
USER04650,10,13.94,0.22,62.17,0.2,3,0,Free,Mobile,Social,49
USER04651,17,22.51,0.15,124.01,0.47,5,0,Silver,Desktop,Email,68
USER04652,13,70.06,0.26,127.47,0.55,1,0,Silver,Mobile,Direct,29
USER04653,14,54.76,0.35,115.27,0.91,3,0,Free,Mobile,Direct,28
USER04654,16,20.32,0.45,85.48,1.41,3,1,Free,Desktop,Direct,63
USER04655,18,9.68,0.24,71.68,0.65,1,1,Gold,Mobile,Direct,74
USER04656,13,32.5,0.51,60.89,5.13,4,1,Free,Desktop,Direct,83
USER04657,19,7.97,0.29,72.96,1.17,4,1,Free,Tablet,Social,67
USER04658,12,41.88,0.34,105.44,3.13,3,0,Gold,Mobile,Email,80
USER04659,15,94.03,0.25,35.12,2.43,8,0,Silver,Mobile,Email,74
USER04660,18,13.06,0.37,81.48,0.07,3,0,Silver,Desktop,Direct,7
USER04661,14,41.28,0.2,98.09,0.96,3,1,Silver,Desktop,Ads,21
USER04662,21,71.24,0.37,50.04,2.46,4,0,Silver,Mobile,Ads,65
USER04663,17,59.98,0.72,73.32,3.56,4,0,Free,Desktop,Direct,37
USER04664,16,42.03,0.3,99.86,1.5,5,1,Free,Mobile,Email,34
USER04665,14,42.07,0.37,90.86,4.03,10,0,Free,Desktop,Email,40
USER04666,12,21.88,0.09,60.37,1.63,6,0,Free,Mobile,Social,10
USER04667,12,39.65,0.68,46.9,0.35,8,0,Free,Mobile,Social,26
USER04668,10,49.87,0.09,40.35,1.23,2,0,Gold,Desktop,Social,75
USER04669,20,67.1,0.09,72.97,2.12,6,1,Free,Desktop,Social,58
USER04670,12,32.6,0.28,88.57,1.65,5,0,Platinum,Mobile,Direct,33
USER04671,18,41.2,0.67,72.56,0.13,4,1,Free,Mobile,Social,75
USER04672,20,26.02,0.24,51.15,0.41,3,1,Gold,Mobile,Ads,10
USER04673,14,49.51,0.05,90.69,1.75,4,0,Free,Mobile,Direct,27
USER04674,19,60.68,0.2,71.27,1.13,2,0,Gold,Mobile,Email,61
USER04675,15,57.59,0.38,47.7,0.05,3,1,Silver,Mobile,Social,79
USER04676,11,21.6,0.2,40.45,2.01,3,0,Free,Mobile,Ads,42
USER04677,10,47.94,0.17,65.97,0.12,3,1,Silver,Mobile,Direct,57
USER04678,11,31.45,0.34,63.27,0.31,4,0,Free,Desktop,Social,37
USER04679,18,65.22,0.06,63.89,3.52,4,0,Gold,Desktop,Ads,65
USER04680,11,41.77,0.11,121.9,0.57,9,0,Platinum,Mobile,Ads,2
USER04681,12,14.61,0.34,87.02,0.05,2,0,Free,Mobile,Email,21
USER04682,16,40.6,0.05,81.91,0.03,3,1,Silver,Desktop,Direct,69
USER04683,18,54.17,0.16,59.05,4.11,3,0,Silver,Mobile,Social,40
USER04684,22,49.88,0.44,88.48,0.7,3,0,Gold,Mobile,Email,80
USER04685,14,34.76,0.24,60.55,1.46,2,0,Free,Desktop,Email,89
USER04686,19,33.29,0.14,131.91,0.8,6,0,Platinum,Mobile,Social,56
USER04687,13,25.25,0.39,120.55,0.36,4,0,Gold,Tablet,Direct,89
USER04688,10,37.11,0.08,36.13,3.15,4,1,Gold,Mobile,Ads,89
USER04689,14,27.89,0.1,47.38,4.48,5,0,Free,Mobile,Social,27
USER04690,15,64.4,0.06,122.99,6.61,4,0,Silver,Tablet,Direct,78
USER04691,16,26.98,0.22,68.17,0.06,6,0,Silver,Desktop,Email,38
USER04692,9,47.45,0.4,87.21,0.08,7,0,Free,Mobile,Email,67
USER04693,20,46.09,0.18,62.2,2.93,1,0,Silver,Desktop,Email,22
USER04694,20,63.91,0.18,-8.21,0.29,8,0,Free,Tablet,Direct,45
USER04695,16,66.79,0.17,39.89,1.24,2,1,Gold,Desktop,Social,14
USER04696,15,58.92,0.22,84.98,1.3,4,1,Silver,Mobile,Ads,16
USER04697,21,52.06,0.26,73.59,1.63,4,0,Free,Mobile,Ads,53
USER04698,19,24.03,0.17,65.84,0.06,4,1,Free,Tablet,Direct,25
USER04699,8,23.62,0.46,73.79,0.55,4,1,Free,Mobile,Social,63
USER04700,16,28.09,0.33,38.77,1.08,3,0,Free,Mobile,Direct,47
USER04701,13,60.04,0.08,34.34,0.29,4,0,Platinum,Mobile,Social,26
USER04702,19,46.47,0.49,16.61,4.32,2,1,Free,Desktop,Direct,44
USER04703,15,62.37,0.44,77.65,2.65,7,0,Free,Tablet,Ads,68
USER04704,11,65.06,0.21,104.37,0.23,2,1,Gold,Mobile,Email,10
USER04705,18,30.48,0.13,102.01,1.67,3,0,Free,Desktop,Direct,66
USER04706,12,45.64,0.34,107.53,0.79,4,0,Free,Mobile,Direct,1
USER04707,16,44.74,0.38,15.08,0.56,0,0,Gold,Desktop,Email,76
USER04708,17,38.44,0.48,61.1,0.52,5,0,Silver,Desktop,Ads,85
USER04709,10,34.3,0.24,89.39,1.63,3,0,Free,Mobile,Email,3
USER04710,13,68.7,0.13,75.97,3.51,1,1,Free,Desktop,Ads,89
USER04711,17,46.04,0.09,63.28,2.71,1,0,Free,Desktop,Direct,79
USER04712,17,45.26,0.18,100.12,0.64,2,0,Silver,Mobile,Social,9
USER04713,17,28.94,0.24,130.08,1.85,3,0,Free,Mobile,Social,75
USER04714,18,58.5,0.15,25.23,1.12,0,0,Free,Mobile,Email,0
USER04715,14,24.9,0.31,119.81,0.87,5,0,Silver,Mobile,Direct,75
USER04716,22,54.1,0.19,63.98,0.53,4,0,Free,Mobile,Direct,49
USER04717,12,54.64,0.28,78.65,0.13,3,1,Free,Desktop,Email,24
USER04718,19,36.75,0.31,69.47,0.32,2,0,Platinum,Mobile,Ads,29
USER04719,15,51.35,0.19,40.05,1.25,4,0,Gold,Tablet,Email,35
USER04720,17,48.71,0.17,79.94,1.96,6,0,Free,Mobile,Ads,18
USER04721,8,44.21,0.28,90.15,0.06,1,1,Silver,Desktop,Social,41
USER04722,14,45.26,0.22,56.67,0.72,5,0,Free,Desktop,Social,26
USER04723,19,46.24,0.34,11.9,0.27,5,1,Silver,Desktop,Direct,40
USER04724,9,47.6,0.2,79.4,1.38,4,1,Platinum,Desktop,Ads,57
USER04725,9,46.2,0.31,110.82,3.0,4,1,Silver,Desktop,Ads,77
USER04726,12,22.92,0.35,71.86,3.98,1,0,Free,Mobile,Direct,75
USER04727,13,41.96,0.21,57.9,3.25,2,0,Gold,Mobile,Social,62
USER04728,16,50.3,0.04,99.9,3.09,4,1,Silver,Mobile,Direct,0
USER04729,15,46.95,0.24,68.03,1.38,1,0,Free,Desktop,Email,54
USER04730,13,64.08,0.42,63.07,0.42,5,1,Silver,Mobile,Direct,74
USER04731,15,57.4,0.22,69.67,2.06,4,1,Platinum,Mobile,Direct,8
USER04732,20,27.59,0.45,63.06,1.93,4,0,Gold,Mobile,Ads,62
USER04733,12,41.67,0.25,71.2,0.27,3,1,Platinum,Desktop,Direct,24
USER04734,9,38.77,0.14,84.6,0.33,4,1,Silver,Desktop,Social,79
USER04735,14,44.91,0.4,110.37,0.17,5,0,Platinum,Mobile,Social,42
USER04736,14,44.94,0.13,9.5,1.04,5,1,Free,Desktop,Email,71
USER04737,15,57.23,0.4,60.69,0.58,4,1,Free,Mobile,Email,65
USER04738,10,48.55,0.11,116.31,3.46,2,1,Silver,Desktop,Direct,44
USER04739,15,69.61,0.05,63.18,0.06,4,1,Free,Tablet,Email,15
USER04740,14,49.82,0.33,108.29,0.59,5,0,Free,Mobile,Social,26
USER04741,12,28.39,0.38,80.73,3.13,6,1,Free,Mobile,Direct,89
USER04742,9,35.65,0.46,116.61,10.35,6,1,Free,Mobile,Direct,23
USER04743,25,57.08,0.07,83.74,1.93,4,0,Gold,Mobile,Ads,9
USER04744,29,12.72,0.12,110.37,3.46,8,0,Platinum,Desktop,Email,55
USER04745,20,18.08,0.1,84.48,0.02,5,0,Gold,Mobile,Direct,22
USER04746,23,45.21,0.28,108.49,2.22,2,0,Free,Desktop,Ads,47
USER04747,17,64.02,0.19,127.51,0.93,5,0,Gold,Tablet,Direct,60
USER04748,12,71.14,0.29,95.52,1.76,3,0,Free,Mobile,Email,48
USER04749,15,40.66,0.23,103.52,0.84,1,0,Silver,Desktop,Social,56
USER04750,14,66.22,0.48,56.78,1.26,1,1,Gold,Mobile,Direct,63
USER04751,25,46.45,0.46,75.06,0.45,4,0,Free,Desktop,Ads,72
USER04752,20,14.37,0.17,36.21,1.28,6,0,Free,Tablet,Ads,83
USER04753,11,44.84,0.14,90.33,0.52,2,0,Free,Desktop,Direct,47
USER04754,11,32.62,0.12,99.92,0.49,3,0,Free,Desktop,Direct,41
USER04755,14,63.36,0.16,40.87,0.59,5,0,Gold,Tablet,Social,39
USER04756,14,44.49,0.19,127.87,0.34,3,0,Free,Mobile,Email,66
USER04757,18,19.44,0.4,63.56,0.38,5,0,Platinum,Desktop,Email,35
USER04758,14,15.01,0.21,104.41,4.02,7,1,Platinum,Mobile,Social,4
USER04759,15,44.58,0.29,66.46,0.91,3,1,Free,Mobile,Direct,61
USER04760,18,-3.4,0.07,67.98,1.43,3,1,Gold,Mobile,Direct,21
USER04761,20,34.64,0.19,-7.87,1.27,5,0,Free,Mobile,Direct,60
USER04762,12,49.62,0.23,75.31,0.46,5,0,Platinum,Mobile,Email,83
USER04763,16,23.86,0.08,42.63,0.0,8,1,Silver,Mobile,Social,7
USER04764,16,64.88,0.09,98.41,0.17,9,1,Silver,Desktop,Direct,53
USER04765,20,68.82,0.21,51.84,2.66,9,0,Free,Mobile,Social,31
USER04766,18,24.67,0.45,56.5,0.17,4,0,Free,Mobile,Ads,87
USER04767,19,39.04,0.36,74.75,0.35,3,0,Silver,Tablet,Social,25
USER04768,12,64.89,0.27,101.73,3.66,9,0,Gold,Desktop,Ads,36
USER04769,17,44.97,0.12,79.61,2.47,3,0,Silver,Desktop,Direct,57
USER04770,18,17.11,0.15,63.59,0.08,3,0,Free,Desktop,Ads,23
USER04771,19,42.13,0.62,91.35,1.55,4,1,Free,Desktop,Direct,18
USER04772,10,27.94,0.57,85.48,1.09,2,1,Free,Mobile,Email,60
USER04773,16,67.16,0.11,62.04,0.68,7,1,Free,Mobile,Email,89
USER04774,22,57.12,0.17,7.61,1.03,4,1,Free,Mobile,Email,19
USER04775,20,38.72,0.18,115.86,0.25,6,0,Free,Mobile,Social,88
USER04776,15,47.84,0.11,57.04,4.64,2,0,Gold,Desktop,Social,58
USER04777,14,18.84,0.22,97.53,0.28,1,0,Free,Mobile,Social,3
USER04778,11,29.92,0.18,91.29,0.31,4,1,Platinum,Mobile,Direct,0
USER04779,16,76.07,0.59,34.92,0.69,3,0,Free,Mobile,Email,27
USER04780,7,46.07,0.46,59.2,0.36,6,0,Gold,Mobile,Email,48
USER04781,8,63.6,0.06,25.92,0.56,2,1,Free,Tablet,Ads,14
USER04782,16,49.64,0.15,32.39,0.06,5,0,Free,Desktop,Ads,31
USER04783,16,71.29,0.42,68.47,1.43,5,1,Free,Mobile,Email,64
USER04784,12,5.02,0.25,89.05,0.41,3,1,Silver,Mobile,Social,68
USER04785,16,41.24,0.22,115.49,5.31,4,1,Gold,Mobile,Social,77
USER04786,11,77.9,0.24,72.6,0.18,5,1,Free,Mobile,Social,37
USER04787,18,64.12,0.13,39.56,0.12,4,0,Free,Mobile,Social,52
USER04788,14,71.51,0.29,76.93,0.29,3,0,Silver,Desktop,Direct,20
USER04789,13,44.86,0.26,73.37,1.17,1,0,Free,Mobile,Direct,50
USER04790,18,34.26,0.06,72.57,2.06,4,1,Silver,Mobile,Email,83
USER04791,14,24.46,0.13,80.78,1.23,3,1,Free,Mobile,Email,45
USER04792,12,23.06,0.15,138.04,2.95,2,1,Free,Mobile,Direct,61
USER04793,15,61.14,0.21,92.16,1.35,3,0,Platinum,Mobile,Social,54
USER04794,13,55.26,0.46,30.44,0.22,3,0,Gold,Mobile,Ads,29
USER04795,13,43.67,0.33,78.18,0.31,1,0,Free,Mobile,Social,28
USER04796,17,55.16,0.35,28.29,0.66,6,0,Free,Mobile,Direct,82
USER04797,16,47.85,0.68,90.72,3.79,3,0,Gold,Mobile,Direct,82
USER04798,12,64.24,0.05,75.63,0.92,3,1,Platinum,Desktop,Social,54
USER04799,9,64.05,0.35,37.04,3.11,2,1,Free,Mobile,Social,3
USER04800,18,23.68,0.15,66.61,0.12,2,0,Platinum,Desktop,Ads,76
USER04801,17,50.47,0.23,72.73,1.74,2,1,Silver,Mobile,Ads,44
USER04802,15,11.62,0.46,130.39,0.94,8,0,Free,Mobile,Email,26
USER04803,3,47.66,0.1,27.62,0.29,4,0,Gold,Desktop,Ads,88
USER04804,10,57.09,0.68,78.95,0.13,2,0,Gold,Mobile,Direct,31
USER04805,14,18.73,0.24,80.63,0.57,6,1,Free,Mobile,Direct,34
USER04806,10,36.67,0.01,65.64,2.58,3,0,Platinum,Mobile,Direct,85
USER04807,16,45.19,0.15,65.41,1.54,3,0,Free,Mobile,Email,51
USER04808,14,49.68,0.43,44.93,0.93,3,0,Silver,Mobile,Direct,20
USER04809,13,39.43,0.75,86.57,2.8,4,1,Silver,Mobile,Social,26
USER04810,15,21.55,0.06,61.6,0.3,4,0,Free,Mobile,Social,54
USER04811,13,43.92,0.48,57.54,0.49,10,0,Free,Mobile,Direct,60
USER04812,16,11.96,0.32,99.69,1.21,5,0,Platinum,Mobile,Ads,50
USER04813,13,40.35,0.24,97.19,1.34,3,0,Silver,Desktop,Ads,89
USER04814,17,36.17,0.57,110.75,0.58,4,1,Free,Mobile,Ads,13
USER04815,15,42.31,0.22,59.02,1.05,4,1,Free,Mobile,Direct,36
USER04816,16,33.81,0.18,124.48,0.19,2,1,Free,Desktop,Direct,54
USER04817,8,14.85,0.04,45.03,0.02,5,0,Free,Mobile,Email,34
USER04818,17,37.67,0.43,59.0,3.53,4,0,Free,Mobile,Direct,43
USER04819,15,63.62,0.12,17.22,0.87,4,1,Silver,Mobile,Social,76
USER04820,16,70.23,0.27,34.57,0.39,4,1,Platinum,Mobile,Direct,52
USER04821,23,93.79,0.4,113.47,0.6,5,0,Free,Mobile,Email,37
USER04822,13,78.83,0.4,47.24,1.09,3,0,Free,Mobile,Direct,48
USER04823,19,21.06,0.75,87.28,4.39,6,1,Free,Tablet,Direct,11
USER04824,12,36.83,0.06,21.93,1.91,6,0,Silver,Desktop,Email,61
USER04825,13,44.54,0.25,71.2,4.44,5,0,Silver,Mobile,Email,6
USER04826,10,43.29,0.29,-13.66,0.18,7,0,Free,Desktop,Direct,49
USER04827,8,46.39,0.22,50.88,0.29,6,0,Free,Mobile,Ads,14
USER04828,21,93.15,0.14,90.23,0.68,2,0,Silver,Mobile,Direct,33
USER04829,13,23.36,0.14,101.72,0.42,1,1,Free,Desktop,Email,11
USER04830,16,30.73,0.22,90.04,4.72,3,1,Silver,Desktop,Email,45
USER04831,17,77.88,0.38,132.14,0.28,5,1,Silver,Desktop,Direct,5
USER04832,15,32.68,0.24,66.56,0.28,5,1,Silver,Mobile,Ads,43
USER04833,9,52.87,0.09,84.84,1.0,4,1,Free,Mobile,Social,67
USER04834,8,65.69,0.24,76.95,1.79,5,1,Free,Mobile,Ads,82
