review_id,user_id,review_text,review_length,sentiment_score,platform,language,device_type,region,review_date,sentiment
REV06505,USER03646,Completely disappointed.,129,1.25,Web,en,Mobile,India,2023-12-16,positive
REV06506,USER02527,Exceeded expectations!,217,-1.59,Web,en,Mobile,US,2020-05-08,positive
REV06507,USER02868,Good value for money.,148,0.31,Amazon,es,Mobile,Germany,2022-06-15,positive
REV06508,USER03517,Good value for money.,156,-0.24,Amazon,en,Mobile,Germany,2021-10-31,negative
REV06509,USER03368,Great product! Really loved it.,46,0.16,Twitter,en,Desktop,UK,2022-10-27,positive
REV06510,USER02195,Good value for money.,156,0.64,AppStore,es,Desktop,US,2023-10-18,positive
REV06511,USER03556,"Amazing experience, will recommend.",183,-0.8,Web,es,Mobile,Germany,2022-12-03,neutral
REV06512,USER00446,"Amazing experience, will recommend.",150,-0.05,Amazon,en,Mobile,Brazil,2022-08-26,positive
REV06513,USER03627,Terrible service. Never coming back.,170,-1.81,AppStore,en,Mobile,UK,2021-06-08,positive
REV06514,USER04017,"Amazing experience, will recommend.",265,0.08,Amazon,en,Mobile,Germany,2022-03-17,positive
REV06515,USER03876,Worst purchase ever!,129,-2.06,Twitter,en,Mobile,US,2022-09-11,positive
REV06516,USER03338,Worst purchase ever!,92,1.31,Amazon,en,Mobile,Brazil,2022-10-25,positive
REV06517,USER00262,Worst purchase ever!,294,-1.46,Web,en,Tablet,Germany,2023-02-09,negative
REV06518,USER01849,"Amazing experience, will recommend.",86,0.29,Amazon,en,Desktop,India,2021-07-17,positive
REV06519,USER04993,Great product! Really loved it.,69,0.83,Amazon,en,Mobile,India,2021-02-12,negative
REV06520,USER04026,Very satisfied with the quality.,22,1.86,Web,de,Desktop,Brazil,2022-06-26,positive
REV06521,USER02267,Exceeded expectations!,245,1.77,Twitter,fr,Mobile,Brazil,2022-09-12,positive
REV06522,USER00092,"It was okay, nothing special.",85,1.39,Web,en,Desktop,Brazil,2023-11-09,neutral
REV06523,USER04223,Terrible service. Never coming back.,174,-0.02,Amazon,en,Desktop,Brazil,2021-04-28,positive
REV06524,USER04176,Completely disappointed.,130,1.12,Twitter,en,Mobile,US,2020-06-25,neutral
REV06525,USER03310,"Not bad, could be better.",275,0.28,Web,en,Mobile,India,2022-08-20,negative
REV06526,USER00983,Completely disappointed.,293,0.36,AppStore,en,Mobile,Germany,2021-06-17,negative
REV06527,USER03444,Terrible service. Never coming back.,174,-0.62,AppStore,en,Mobile,Germany,2021-01-04,negative
REV06528,USER02534,Completely disappointed.,158,1.74,AppStore,fr,Desktop,India,2022-09-26,positive
REV06529,USER00694,Very satisfied with the quality.,186,-0.8,Web,en,Mobile,Germany,2021-04-13,positive
REV06530,USER04121,Completely disappointed.,38,-1.07,Twitter,en,Mobile,India,2022-06-15,positive
REV06531,USER00156,Completely disappointed.,242,0.41,Web,en,Mobile,UK,2022-07-11,negative
REV06532,USER03589,Very satisfied with the quality.,76,-1.79,Amazon,en,Desktop,India,2022-02-08,negative
REV06533,USER01813,Very satisfied with the quality.,152,0.12,Web,en,Mobile,Germany,2023-11-01,neutral
REV06534,USER04115,"Amazing experience, will recommend.",224,1.63,AppStore,en,Mobile,UK,2020-12-14,neutral
REV06535,USER01408,Very satisfied with the quality.,138,0.42,AppStore,es,Mobile,Germany,2022-09-28,neutral
REV06536,USER01217,"It was okay, nothing special.",272,0.03,Amazon,en,Mobile,US,2023-08-14,positive
REV06537,USER01411,Good value for money.,104,-0.84,Web,en,Mobile,Germany,2021-01-26,positive
REV06538,USER03498,"It was okay, nothing special.",204,-1.5,AppStore,de,Tablet,UK,2023-08-07,positive
REV06539,USER04373,Completely disappointed.,244,0.86,Web,en,Mobile,India,2021-09-12,negative
REV06540,USER04841,"It was okay, nothing special.",167,0.03,AppStore,en,Mobile,Germany,2021-06-30,positive
REV06541,USER00552,Terrible service. Never coming back.,299,0.62,Amazon,en,Mobile,India,2022-06-21,positive
REV06542,USER03395,Exceeded expectations!,246,-2.19,Twitter,en,Desktop,Germany,2020-10-28,negative
REV06543,USER01177,Good value for money.,200,0.73,Twitter,de,Mobile,Brazil,2022-09-25,positive
REV06544,USER04735,Exceeded expectations!,128,1.99,AppStore,en,Desktop,Germany,2022-02-25,negative
REV06545,USER04333,"Not bad, could be better.",154,1.34,AppStore,de,Desktop,Brazil,2020-03-19,negative
REV06546,USER00998,"It was okay, nothing special.",122,0.3,Web,en,Tablet,Germany,2021-08-06,positive
REV06547,USER04077,Exceeded expectations!,220,-1.04,Twitter,en,Mobile,Germany,2021-08-31,neutral
REV06548,USER02732,Very satisfied with the quality.,136,0.12,Web,en,Mobile,Brazil,2021-04-27,negative
REV06549,USER03938,Great product! Really loved it.,48,0.15,AppStore,en,Desktop,US,2022-11-02,positive
REV06550,USER04053,Great product! Really loved it.,46,-0.5,Twitter,es,Mobile,India,2023-12-28,positive
REV06551,USER00373,Very satisfied with the quality.,32,-0.42,Web,de,Desktop,UK,2021-02-18,neutral
REV06552,USER02249,Exceeded expectations!,61,2.1,AppStore,en,Mobile,Germany,2022-05-01,neutral
REV06553,USER00849,Completely disappointed.,243,-0.97,Web,en,Mobile,UK,2021-09-30,positive
REV06554,USER02557,Very satisfied with the quality.,40,-0.43,Web,en,Tablet,US,2022-07-22,neutral
REV06555,USER02323,Good value for money.,155,0.56,AppStore,es,Tablet,Germany,2020-11-08,negative
REV06556,USER00504,Worst purchase ever!,240,2.18,Web,en,Mobile,Brazil,2022-02-14,positive
REV06557,USER03190,Terrible service. Never coming back.,164,-0.3,Web,en,Mobile,Brazil,2021-09-03,negative
REV06558,USER00703,Completely disappointed.,29,-1.8,Twitter,en,Mobile,Germany,2021-05-17,positive
REV06559,USER03626,Good value for money.,244,-2.14,Web,en,Mobile,Brazil,2021-06-09,positive
REV06560,USER00315,Exceeded expectations!,160,2.52,Amazon,en,Mobile,US,2023-10-05,positive
REV06561,USER02377,Completely disappointed.,125,-1.91,AppStore,es,Mobile,India,2023-04-17,negative
REV06562,USER01041,Completely disappointed.,287,0.08,Web,en,Tablet,India,2021-06-04,negative
REV06563,USER04379,Exceeded expectations!,213,-1.51,AppStore,fr,Mobile,US,2021-12-16,negative
REV06564,USER02991,Very satisfied with the quality.,147,-0.79,Amazon,en,Desktop,Brazil,2020-07-12,positive
REV06565,USER00258,Exceeded expectations!,232,-0.65,AppStore,en,Mobile,India,2021-07-03,negative
REV06566,USER00575,"It was okay, nothing special.",170,-1.96,Amazon,en,Mobile,Brazil,2021-08-18,positive
REV06567,USER04670,"It was okay, nothing special.",199,1.22,Amazon,es,Mobile,Brazil,2022-06-14,neutral
REV06568,USER01553,Terrible service. Never coming back.,45,0.43,Twitter,en,Mobile,UK,2023-04-16,positive
REV06569,USER04519,Great product! Really loved it.,34,-0.43,Amazon,de,Desktop,India,2021-12-04,positive
REV06570,USER00758,"Amazing experience, will recommend.",41,-0.57,Twitter,es,Tablet,Brazil,2023-11-08,negative
REV06571,USER02811,Terrible service. Never coming back.,84,1.09,Web,en,Mobile,UK,2022-02-15,negative
REV06572,USER01105,Terrible service. Never coming back.,270,0.09,Twitter,es,Desktop,US,2020-09-27,positive
REV06573,USER04525,Worst purchase ever!,40,2.09,Twitter,en,Mobile,India,2022-08-06,positive
REV06574,USER03460,"Amazing experience, will recommend.",252,-0.45,Web,es,Mobile,US,2022-01-06,neutral
REV06575,USER03993,Great product! Really loved it.,35,0.43,AppStore,de,Mobile,US,2020-06-29,positive
REV06576,USER00204,Completely disappointed.,291,-1.23,AppStore,es,Desktop,Germany,2020-09-15,positive
REV06577,USER02776,"Amazing experience, will recommend.",224,-0.43,Web,en,Mobile,India,2020-01-22,negative
REV06578,USER02333,Worst purchase ever!,179,1.04,Amazon,es,Mobile,US,2020-10-21,positive
REV06579,USER01993,"Not bad, could be better.",60,1.18,Twitter,en,Tablet,US,2021-06-07,positive
REV06580,USER02244,Terrible service. Never coming back.,127,1.84,AppStore,en,Mobile,US,2021-06-29,positive
REV06581,USER00307,Exceeded expectations!,144,0.45,AppStore,en,Mobile,Brazil,2023-08-17,neutral
REV06582,USER01688,Terrible service. Never coming back.,171,1.24,Amazon,de,Desktop,India,2023-10-08,positive
REV06583,USER04110,Very satisfied with the quality.,32,0.62,AppStore,en,Mobile,India,2022-05-16,negative
REV06584,USER01861,Worst purchase ever!,222,-0.41,AppStore,en,Mobile,India,2022-03-17,positive
REV06585,USER01962,Terrible service. Never coming back.,98,-1.51,AppStore,en,Mobile,India,2020-09-15,negative
REV06586,USER00723,Terrible service. Never coming back.,61,-0.23,Web,es,Tablet,India,2023-04-13,negative
REV06587,USER00780,"Amazing experience, will recommend.",188,-1.15,AppStore,en,Mobile,US,2021-06-07,positive
REV06588,USER00529,"Amazing experience, will recommend.",268,1.05,AppStore,fr,Mobile,UK,2020-11-28,positive
REV06589,USER04894,Exceeded expectations!,140,1.11,Web,en,Mobile,Germany,2023-10-31,negative
REV06590,USER00344,Good value for money.,291,-1.02,AppStore,es,Mobile,India,2021-12-07,neutral
REV06591,USER03787,Very satisfied with the quality.,228,1.11,Amazon,en,Desktop,Brazil,2020-03-30,positive
REV06592,USER03683,Exceeded expectations!,177,-1.18,Twitter,en,Mobile,UK,2022-02-16,negative
REV06593,USER00209,"Not bad, could be better.",140,1.44,Web,en,Mobile,Brazil,2023-07-07,neutral
REV06594,USER04737,Very satisfied with the quality.,246,-0.16,Web,en,Mobile,US,2020-09-24,positive
REV06595,USER03407,"Amazing experience, will recommend.",43,0.46,AppStore,en,Tablet,Germany,2020-02-22,neutral
REV06596,USER01312,Terrible service. Never coming back.,249,1.45,Twitter,de,Mobile,US,2020-09-28,negative
REV06597,USER02300,Completely disappointed.,45,0.6,Amazon,es,Mobile,US,2020-05-24,positive
REV06598,USER03337,Terrible service. Never coming back.,77,-0.13,Amazon,en,Desktop,India,2022-05-12,positive
REV06599,USER01948,Great product! Really loved it.,284,0.87,Twitter,de,Desktop,Brazil,2021-02-13,positive
REV06600,USER00920,Exceeded expectations!,145,-0.97,Twitter,es,Desktop,India,2020-01-29,positive
REV06601,USER02045,Very satisfied with the quality.,294,-1.93,Amazon,en,Mobile,US,2023-10-05,negative
REV06602,USER00419,Completely disappointed.,47,1.15,AppStore,en,Mobile,Germany,2022-06-25,positive
REV06603,USER01750,Great product! Really loved it.,147,-1.31,Twitter,en,Mobile,UK,2023-10-12,positive
REV06604,USER02843,"Not bad, could be better.",113,0.92,Twitter,en,Desktop,US,2021-11-04,neutral
REV06605,USER01100,Terrible service. Never coming back.,210,0.14,AppStore,fr,Mobile,US,2021-05-16,positive
REV06606,USER03393,Good value for money.,291,-0.01,Web,en,Mobile,US,2022-08-24,neutral
REV06607,USER02773,Worst purchase ever!,24,-0.95,Twitter,en,Mobile,Brazil,2023-06-08,negative
REV06608,USER02481,Great product! Really loved it.,176,-0.45,AppStore,es,Tablet,UK,2022-09-19,positive
REV06609,USER01546,Terrible service. Never coming back.,71,0.01,Amazon,de,Desktop,Germany,2020-04-30,negative
REV06610,USER01071,Terrible service. Never coming back.,262,0.2,Web,en,Mobile,US,2020-06-25,positive
REV06611,USER01851,Very satisfied with the quality.,170,-0.9,Twitter,en,Mobile,UK,2020-12-12,negative
REV06612,USER04199,Very satisfied with the quality.,281,0.74,AppStore,en,Mobile,US,2020-05-23,neutral
REV06613,USER02940,Good value for money.,99,0.81,Web,es,Mobile,UK,2020-12-02,positive
REV06614,USER01904,Great product! Really loved it.,202,0.48,AppStore,de,Desktop,UK,2022-06-28,positive
REV06615,USER00679,"Amazing experience, will recommend.",126,-0.44,Amazon,en,Desktop,Brazil,2023-07-16,positive
REV06616,USER00989,Very satisfied with the quality.,173,0.86,Twitter,en,Desktop,Brazil,2022-07-19,neutral
REV06617,USER02476,Worst purchase ever!,224,0.62,AppStore,en,Tablet,UK,2020-02-21,neutral
REV06618,USER01608,Terrible service. Never coming back.,135,-1.95,Twitter,es,Mobile,India,2021-06-20,positive
REV06619,USER02870,Terrible service. Never coming back.,36,0.21,AppStore,en,Desktop,US,2022-01-13,positive
REV06620,USER01503,"Not bad, could be better.",175,1.93,Twitter,fr,Desktop,Brazil,2020-08-23,positive
REV06621,USER01790,"Not bad, could be better.",44,0.97,Twitter,en,Mobile,UK,2021-01-15,positive
REV06622,USER01426,Good value for money.,297,1.15,Web,es,Tablet,India,2021-05-05,positive
REV06623,USER02441,Great product! Really loved it.,145,-0.7,AppStore,en,Tablet,UK,2021-03-18,positive
REV06624,USER02043,"It was okay, nothing special.",295,0.13,AppStore,en,Desktop,Germany,2021-04-04,positive
REV06625,USER01279,Completely disappointed.,197,-0.18,Twitter,en,Mobile,UK,2022-06-03,negative
REV06626,USER02595,Very satisfied with the quality.,66,-0.0,Twitter,en,Mobile,Germany,2022-12-27,positive
REV06627,USER04690,Great product! Really loved it.,219,-0.51,Web,en,Tablet,Brazil,2022-07-26,positive
REV06628,USER02437,Terrible service. Never coming back.,70,-1.24,Amazon,en,Mobile,Brazil,2020-04-27,positive
REV06629,USER03804,Exceeded expectations!,289,0.06,AppStore,en,Desktop,UK,2021-03-04,positive
REV06630,USER02206,"Not bad, could be better.",216,-0.78,Twitter,en,Desktop,Brazil,2020-03-12,positive
REV06631,USER01028,Completely disappointed.,40,0.59,Web,en,Desktop,UK,2022-01-28,positive
REV06632,USER03540,Very satisfied with the quality.,162,-0.03,Twitter,es,Mobile,UK,2021-08-06,positive
REV06633,USER03484,"Amazing experience, will recommend.",267,-1.93,AppStore,es,Mobile,Germany,2020-10-11,neutral
REV06634,USER02242,"Amazing experience, will recommend.",20,1.38,Web,en,Desktop,US,2022-07-15,positive
REV06635,USER02766,"Not bad, could be better.",293,0.44,Web,en,Mobile,UK,2020-08-10,positive
REV06636,USER01174,Great product! Really loved it.,260,-0.46,Twitter,es,Desktop,US,2022-09-03,negative
REV06637,USER03231,Very satisfied with the quality.,77,-0.34,Twitter,en,Desktop,India,2023-07-27,positive
REV06638,USER03351,Completely disappointed.,145,-1.23,Amazon,en,Mobile,Brazil,2020-08-21,neutral
REV06639,USER04912,Terrible service. Never coming back.,71,-0.06,Amazon,en,Mobile,India,2021-10-27,neutral
REV06640,USER00404,Great product! Really loved it.,242,0.68,AppStore,en,Desktop,India,2020-01-02,neutral
REV06641,USER04989,"Not bad, could be better.",288,1.74,AppStore,en,Mobile,UK,2020-02-03,positive
REV06642,USER02726,Good value for money.,115,-0.09,Web,es,Mobile,India,2022-05-07,positive
REV06643,USER03383,"It was okay, nothing special.",292,0.05,AppStore,en,Tablet,UK,2020-02-07,negative
REV06644,USER04164,Great product! Really loved it.,80,1.19,Amazon,de,Mobile,Brazil,2020-05-06,positive
REV06645,USER00088,Worst purchase ever!,200,-1.16,Amazon,fr,Tablet,Brazil,2020-05-27,positive
REV06646,USER01159,Very satisfied with the quality.,152,0.15,Amazon,es,Mobile,India,2020-06-09,positive
REV06647,USER04274,"Amazing experience, will recommend.",108,-0.76,Twitter,en,Desktop,UK,2021-09-25,negative
REV06648,USER02858,Worst purchase ever!,192,0.13,Amazon,en,Mobile,Germany,2022-12-04,neutral
REV06649,USER01382,Great product! Really loved it.,24,0.94,Amazon,en,Mobile,Germany,2021-05-10,negative
REV06650,USER04682,Great product! Really loved it.,223,-1.65,AppStore,en,Tablet,US,2020-02-29,negative
REV06651,USER02065,Worst purchase ever!,181,1.11,Amazon,de,Mobile,US,2021-03-25,negative
REV06652,USER02375,Good value for money.,80,0.36,Amazon,en,Mobile,US,2022-01-19,negative
REV06653,USER00318,Worst purchase ever!,209,0.14,Twitter,es,Desktop,India,2021-12-01,neutral
REV06654,USER01503,Terrible service. Never coming back.,82,1.35,Amazon,en,Desktop,UK,2021-11-21,positive
REV06655,USER02043,Completely disappointed.,63,-0.79,AppStore,fr,Tablet,US,2022-11-01,neutral
REV06656,USER04599,Worst purchase ever!,258,-1.34,Twitter,en,Mobile,UK,2023-03-06,positive
REV06657,USER02023,Worst purchase ever!,47,-1.02,Web,en,Mobile,India,2020-09-23,positive
REV06658,USER00119,Very satisfied with the quality.,217,0.53,Amazon,de,Mobile,UK,2023-03-18,negative
REV06659,USER00710,Completely disappointed.,288,-0.49,Amazon,en,Mobile,UK,2021-12-16,positive
REV06660,USER03558,"It was okay, nothing special.",190,-0.87,Amazon,en,Mobile,India,2022-03-04,positive
REV06661,USER04141,Worst purchase ever!,49,-0.98,Web,en,Mobile,Germany,2023-03-16,neutral
REV06662,USER04410,Worst purchase ever!,173,0.17,Twitter,en,Desktop,UK,2022-09-28,positive
REV06663,USER03251,Terrible service. Never coming back.,228,-0.03,Twitter,en,Desktop,UK,2021-05-09,neutral
REV06664,USER00418,"Amazing experience, will recommend.",82,-1.42,Amazon,en,Mobile,Brazil,2022-02-23,negative
REV06665,USER02604,Terrible service. Never coming back.,76,-1.39,Web,en,Tablet,Brazil,2023-06-28,neutral
REV06666,USER03855,Worst purchase ever!,227,-0.53,AppStore,es,Mobile,US,2021-11-14,neutral
REV06667,USER01102,Very satisfied with the quality.,82,0.92,Web,en,Desktop,US,2023-04-27,negative
REV06668,USER04422,Terrible service. Never coming back.,267,-0.43,Amazon,fr,Tablet,India,2020-05-08,negative
REV06669,USER03429,Very satisfied with the quality.,160,-1.48,Web,en,Mobile,India,2020-08-27,neutral
REV06670,USER02262,Completely disappointed.,112,-0.09,Twitter,es,Mobile,Brazil,2021-01-12,negative
REV06671,USER04170,Very satisfied with the quality.,126,0.04,Twitter,en,Mobile,Brazil,2023-05-08,positive
REV06672,USER03635,Good value for money.,107,-1.49,Twitter,en,Desktop,US,2021-03-17,neutral
REV06673,USER00509,Exceeded expectations!,127,-1.22,AppStore,en,Mobile,Brazil,2020-12-15,positive
REV06674,USER02380,Completely disappointed.,65,0.74,Web,en,Desktop,UK,2020-04-30,positive
REV06675,USER03165,Exceeded expectations!,96,-1.23,Amazon,de,Mobile,UK,2020-02-10,negative
REV06676,USER00688,Worst purchase ever!,236,0.79,Amazon,fr,Mobile,Brazil,2020-05-31,positive
REV06677,USER04753,Worst purchase ever!,188,-1.55,Twitter,en,Tablet,India,2020-06-19,positive
REV06678,USER01293,Good value for money.,148,-1.51,Amazon,de,Desktop,US,2020-12-02,negative
REV06679,USER03906,Great product! Really loved it.,220,0.02,AppStore,en,Mobile,UK,2023-10-29,positive
REV06680,USER03076,Exceeded expectations!,215,-0.75,Web,en,Mobile,India,2020-04-03,negative
REV06681,USER03210,Terrible service. Never coming back.,287,-0.53,AppStore,es,Mobile,Brazil,2022-09-27,negative
REV06682,USER00325,Good value for money.,107,0.15,Web,en,Desktop,US,2023-02-13,positive
REV06683,USER01994,Completely disappointed.,272,-0.56,Web,en,Mobile,US,2023-05-26,neutral
REV06684,USER03977,"It was okay, nothing special.",257,-0.95,Web,en,Tablet,India,2023-03-29,neutral
REV06685,USER04813,Terrible service. Never coming back.,92,0.49,Amazon,en,Mobile,India,2023-05-27,negative
REV06686,USER02771,Very satisfied with the quality.,180,0.18,Amazon,en,Mobile,India,2021-02-28,negative
REV06687,USER04373,Worst purchase ever!,77,0.04,Amazon,en,Desktop,Brazil,2022-10-31,neutral
REV06688,USER02584,Completely disappointed.,85,-0.02,Amazon,de,Mobile,Brazil,2022-08-18,positive
REV06689,USER03558,Good value for money.,45,-0.8,Amazon,en,Desktop,India,2020-04-25,negative
