employee_id,age,gender,marital_status,department,job_role,education_level,monthly_income,total_working_years,years_at_company,years_in_current_role,num_companies_worked,overtime,job_satisfaction,work_life_balance,distance_from_home,training_times_last_year,performance_rating,attrition
EMP04439,59,Female,Single,Sales,Developer,3,2987.98,16,10,0,0,0,4,3,4.7,2,3,1
EMP04440,36,Male,Single,R&D,Manager,5,6197.06,7,18,1,2,1,2,4,12.0,2,4,0
EMP04441,36,Female,Single,Support,Analyst,3,4127.81,23,1,9,4,0,1,1,4.8,0,3,0
EMP04442,46,Female,Single,Engineering,Sales Rep,1,2738.69,31,9,5,2,0,2,3,9.7,3,3,0
EMP04443,42,Male,Single,HR,Developer,2,6674.76,19,10,1,3,0,3,1,4.1,5,3,0
EMP04444,45,Male,Divorced,Engineering,Sales Rep,4,6728.71,4,12,1,0,1,2,3,3.8,1,3,0
EMP04445,26,Female,Married,Support,Executive,2,3285.18,6,19,5,1,0,2,2,4.4,0,3,0
EMP04446,27,Female,Divorced,HR,Sales Rep,4,4195.57,19,0,8,1,1,1,3,15.5,5,3,0
EMP04447,44,Female,Single,R&D,Executive,2,3792.81,27,17,3,3,1,2,3,2.3,2,2,0
EMP04448,25,Female,Married,Engineering,Analyst,3,4036.06,29,6,2,1,1,3,4,5.8,4,3,0
EMP04449,48,Male,Single,Sales,Analyst,3,1884.96,12,6,1,2,0,3,4,3.6,0,4,1
EMP04450,39,Male,Divorced,Support,Developer,3,4372.26,13,1,11,1,0,1,4,0.9,0,4,0
EMP04451,42,Female,Divorced,Support,Sales Rep,2,4433.24,28,7,1,1,0,4,3,13.0,3,3,1
EMP04452,49,Male,Single,Engineering,Executive,3,7369.67,5,10,12,0,0,3,2,21.4,0,3,0
EMP04453,56,Female,Single,R&D,Executive,3,5210.76,17,16,14,3,0,2,3,2.8,0,4,0
EMP04454,43,Female,Married,R&D,Sales Rep,3,4189.35,27,14,1,2,0,1,4,4.7,5,3,0
EMP04455,44,Female,Married,Sales,Analyst,1,5331.99,26,11,6,2,0,3,4,21.6,1,4,0
EMP04456,24,Male,Single,Sales,Analyst,2,2975.17,4,19,12,2,0,2,3,21.7,1,3,0
EMP04457,31,Female,Married,Engineering,Executive,4,5114.65,8,7,5,2,1,2,4,12.6,5,3,0
EMP04458,46,Female,Single,HR,Developer,3,4005.89,26,4,6,1,0,3,3,6.3,4,3,0
EMP04459,29,Female,Single,R&D,Analyst,3,5190.69,33,7,2,1,1,3,4,1.7,5,2,0
EMP04460,32,Male,Single,HR,Manager,4,5692.03,12,12,1,2,0,2,4,9.1,4,3,0
EMP04461,26,Male,Divorced,HR,Executive,3,4171.95,13,13,4,2,0,4,3,4.8,3,3,0
EMP04462,58,Male,Single,Engineering,Sales Rep,3,5408.12,21,13,10,1,0,2,3,3.8,2,2,0
EMP04463,59,Male,Single,Sales,Sales Rep,3,3962.9,25,0,9,1,1,3,2,17.6,5,4,0
EMP04464,50,Male,Single,HR,Executive,4,3416.41,3,0,13,2,0,3,2,5.4,3,3,1
EMP04465,26,Female,Married,Engineering,Executive,3,6373.51,19,8,14,0,1,3,3,7.1,3,3,1
EMP04466,30,Female,Single,Sales,Analyst,3,6542.14,7,6,6,2,1,2,3,5.4,5,3,0
EMP04467,23,Female,Divorced,HR,Executive,2,5310.15,17,8,14,1,1,3,3,12.2,5,4,0
EMP04468,22,Female,Divorced,HR,Executive,3,6171.53,13,1,1,1,0,3,3,2.4,0,3,0
EMP04469,51,Male,Single,Sales,Manager,5,2681.11,24,7,5,2,0,4,4,10.7,5,3,1
EMP04470,32,Female,Single,Sales,Sales Rep,4,6232.53,8,0,8,3,0,3,2,7.3,5,3,0
EMP04471,49,Male,Single,Support,Analyst,2,7140.12,8,3,11,3,1,3,2,14.4,4,4,0
EMP04472,33,Male,Divorced,Support,Developer,1,5905.7,2,11,7,4,1,3,3,7.4,0,3,0
EMP04473,47,Male,Married,Engineering,Analyst,2,4808.51,30,3,11,2,0,3,4,4.6,2,3,0
EMP04474,34,Female,Married,Engineering,Sales Rep,5,2999.06,3,18,10,2,1,1,4,1.2,4,3,0
EMP04475,29,Female,Single,R&D,Developer,3,5815.29,26,6,12,0,1,3,2,7.2,3,4,1
EMP04476,49,Male,Married,Support,Executive,4,5833.97,17,0,11,3,0,2,2,3.7,1,2,0
EMP04477,51,Female,Divorced,Sales,Manager,3,6637.83,3,10,4,0,0,4,4,22.9,4,3,0
EMP04478,30,Male,Single,Support,Manager,4,4514.46,33,3,4,3,0,2,2,2.9,0,3,0
EMP04479,52,Male,Married,Engineering,Sales Rep,1,4145.41,30,3,3,1,0,3,3,16.0,0,4,0
EMP04480,42,Female,Single,Engineering,Sales Rep,3,3858.86,15,11,11,3,1,1,3,6.3,1,3,1
EMP04481,55,Female,Single,Engineering,Manager,3,3612.29,8,16,14,0,1,4,3,0.1,1,3,0
EMP04482,52,Female,Divorced,Sales,Developer,5,5738.5,30,10,4,1,1,2,3,3.1,3,3,0
EMP04483,46,Female,Divorced,HR,Developer,3,4947.32,23,4,4,2,1,2,3,24.9,4,3,0
EMP04484,33,Female,Married,Engineering,Analyst,3,5701.11,12,1,9,3,0,3,3,3.7,0,3,0
EMP04485,22,Female,Divorced,Support,Executive,4,5229.66,8,8,6,2,1,1,4,8.8,5,4,1
EMP04486,43,Female,Single,HR,Developer,4,4378.14,9,15,1,0,1,4,3,8.7,3,3,0
EMP04487,58,Female,Divorced,Support,Executive,4,3689.53,8,17,4,0,1,3,4,10.8,0,3,1
EMP04488,22,Female,Married,Engineering,Sales Rep,3,6986.69,33,11,11,5,0,4,3,30.1,5,3,0
EMP04489,22,Other,Married,Sales,Developer,5,5337.47,33,11,1,4,0,4,3,13.5,0,3,0
EMP04490,42,Male,Married,HR,Developer,4,6777.0,11,3,4,2,0,1,3,8.2,3,3,0
EMP04491,36,Female,Divorced,HR,Developer,4,5712.17,23,17,7,2,1,3,4,24.4,2,3,0
EMP04492,38,Male,Divorced,Engineering,Analyst,5,4451.84,25,15,13,2,1,4,4,14.9,1,4,0
EMP04493,43,Male,Divorced,Engineering,Sales Rep,3,4381.08,15,4,14,6,0,3,4,2.9,2,4,0
EMP04494,59,Female,Divorced,Engineering,Manager,3,3798.07,10,1,4,2,0,3,3,2.7,1,3,1
EMP04495,56,Male,Divorced,R&D,Analyst,3,6906.2,20,12,2,2,0,3,3,19.0,4,3,0
EMP04496,37,Female,Married,Sales,Analyst,4,7104.16,16,10,10,4,0,4,2,1.3,4,3,0
EMP04497,29,Female,Married,Sales,Developer,3,4538.97,34,2,12,0,0,2,3,2.0,2,3,1
EMP04498,38,Male,Divorced,Engineering,Analyst,3,5992.54,21,5,14,2,0,4,2,12.1,1,3,0
EMP04499,38,Male,Single,R&D,Manager,4,4471.53,1,13,4,1,0,3,3,2.0,3,4,0
EMP04500,47,Female,Married,Engineering,Analyst,3,2771.69,25,5,12,2,0,3,3,19.5,5,3,0
EMP04501,34,Male,Single,Engineering,Analyst,4,4144.97,14,12,9,1,1,3,3,2.2,5,3,0
EMP04502,38,Male,Single,Sales,Developer,4,6092.53,19,0,0,3,1,3,4,3.2,2,3,0
EMP04503,59,Male,Married,R&D,Sales Rep,1,6518.82,8,16,9,1,0,2,3,7.4,3,3,0
EMP04504,38,Female,Single,Sales,Manager,5,4995.46,15,10,12,2,1,2,2,9.3,1,3,0
EMP04505,35,Female,Single,Engineering,Developer,3,3975.12,18,1,14,5,0,2,2,8.2,5,3,0
EMP04506,27,Female,Married,Support,Analyst,3,3309.81,1,1,1,0,0,2,3,6.3,1,2,0
EMP04507,56,Male,Married,HR,Manager,5,4526.11,33,15,0,4,0,3,3,0.7,1,3,0
EMP04508,35,Female,Divorced,Engineering,Executive,4,4632.16,1,11,0,2,0,4,2,8.9,4,3,1
EMP04509,29,Female,Married,R&D,Analyst,3,4625.5,34,8,14,1,0,2,3,14.2,3,4,0
EMP04510,36,Male,Single,Support,Sales Rep,2,3241.95,4,4,0,0,0,3,3,6.3,0,3,0
EMP04511,48,Female,Married,R&D,Analyst,5,5532.73,17,13,14,0,0,4,2,3.4,5,2,0
EMP04512,34,Female,Divorced,Engineering,Sales Rep,2,5149.21,2,2,5,1,1,3,3,1.5,3,3,0
EMP04513,52,Female,Married,Engineering,Executive,2,4580.48,10,6,6,1,0,3,2,4.0,1,3,0
EMP04514,56,Male,Single,HR,Developer,4,5004.01,26,17,4,5,0,1,3,25.5,1,3,0
EMP04515,27,Male,Married,R&D,Developer,3,5799.28,27,14,14,0,1,2,3,4.6,2,3,0
EMP04516,26,Male,Single,Support,Developer,2,5829.85,25,3,3,2,0,2,3,13.3,5,3,0
EMP04517,43,Male,Married,HR,Manager,3,6890.77,29,12,3,2,0,3,3,3.5,4,3,0
EMP04518,44,Female,Divorced,R&D,Sales Rep,5,6912.99,18,17,6,3,1,2,2,1.3,1,3,0
EMP04519,46,Male,Divorced,Engineering,Analyst,3,5774.1,22,15,3,2,0,3,2,21.0,3,3,0
EMP04520,55,Female,Married,HR,Manager,3,4760.27,26,0,10,0,0,2,3,2.3,4,3,0
EMP04521,47,Male,Single,Engineering,Manager,4,4031.92,26,1,11,0,0,2,3,0.8,1,3,0
EMP04522,26,Male,Divorced,Sales,Analyst,3,6287.7,21,1,12,2,0,4,4,4.8,5,2,0
EMP04523,47,Female,Single,Sales,Executive,3,3225.24,21,15,4,4,1,3,4,19.1,1,3,0
EMP04524,41,Male,Married,HR,Developer,2,5128.62,8,7,10,0,0,3,4,1.0,1,3,0
EMP04525,27,Female,Divorced,HR,Executive,4,3598.64,2,0,5,3,1,2,3,1.8,0,3,0
EMP04526,27,Male,Divorced,R&D,Executive,3,6465.19,34,14,4,2,0,4,3,12.6,4,3,0
EMP04527,39,Male,Single,Support,Developer,2,6214.46,12,16,13,2,0,4,3,4.3,2,3,0
EMP04528,25,Female,Divorced,Support,Executive,3,5044.79,18,16,12,4,1,1,2,8.4,4,3,1
EMP04529,38,Female,Single,Sales,Manager,2,9347.78,17,2,6,0,0,3,2,4.6,3,4,0
EMP04530,35,Male,Single,Sales,Analyst,5,3886.58,15,11,10,2,0,3,3,36.8,0,3,0
EMP04531,35,Male,Married,Sales,Manager,3,5670.95,3,4,14,3,0,4,2,19.7,1,1,0
EMP04532,34,Female,Single,Engineering,Manager,4,5831.72,21,12,5,2,1,3,2,14.8,1,3,1
EMP04533,28,Female,Divorced,Support,Sales Rep,4,5358.12,19,6,5,0,1,4,2,11.1,5,3,0
EMP04534,36,Female,Single,HR,Developer,4,4583.75,32,0,5,1,0,3,3,7.0,4,3,0
EMP04535,40,Male,Divorced,Sales,Developer,3,5167.74,11,16,10,1,0,2,2,5.2,4,3,0
EMP04536,56,Other,Single,R&D,Manager,2,7669.75,18,12,10,1,1,2,2,0.1,4,2,0
EMP04537,38,Male,Married,HR,Developer,5,5070.63,29,10,12,2,1,4,2,11.5,2,2,1
EMP04538,56,Male,Married,HR,Sales Rep,2,5979.52,3,16,2,2,0,1,4,8.3,1,3,0
EMP04539,40,Female,Single,HR,Analyst,4,2590.21,4,12,5,3,0,2,2,1.0,5,4,0
EMP04540,41,Male,Single,Support,Executive,2,4782.73,28,3,8,4,1,3,3,11.9,2,4,0
EMP04541,57,Male,Single,Sales,Developer,3,8429.04,9,4,1,1,0,2,3,7.5,0,3,0
EMP04542,56,Male,Married,R&D,Manager,3,4246.86,7,13,2,5,1,3,3,4.1,2,3,1
EMP04543,53,Male,Single,Engineering,Developer,3,4167.74,1,15,13,1,0,4,3,2.6,0,3,0
EMP04544,45,Female,Single,R&D,Manager,5,7606.2,34,5,2,5,0,4,3,10.2,3,3,0
EMP04545,38,Female,Divorced,R&D,Executive,4,4087.83,9,1,2,0,1,4,2,2.2,0,4,0
EMP04546,28,Male,Married,R&D,Developer,5,3909.85,26,12,13,2,0,2,3,7.1,3,4,0
EMP04547,22,Female,Married,Engineering,Executive,4,6055.7,8,17,5,0,0,4,2,13.3,4,4,0
EMP04548,56,Female,Single,R&D,Manager,3,8569.66,19,3,10,2,1,3,3,15.7,5,3,0
EMP04549,53,Female,Single,R&D,Sales Rep,3,6380.12,26,15,1,5,0,4,4,5.5,3,4,1
EMP04550,57,Male,Divorced,Sales,Sales Rep,4,5105.87,10,3,12,1,0,3,3,5.1,3,4,0
EMP04551,34,Other,Single,Sales,Analyst,2,7016.64,30,15,11,1,0,2,2,7.5,0,3,0
EMP04552,27,Female,Married,Sales,Manager,4,4714.03,31,16,8,1,0,3,3,4.1,2,3,1
EMP04553,35,Male,Divorced,HR,Manager,4,4248.62,8,2,14,4,0,4,3,20.1,3,4,0
EMP04554,58,Male,Married,R&D,Manager,4,7248.43,13,5,4,1,1,3,3,10.8,5,4,0
EMP04555,36,Male,Single,Support,Sales Rep,4,6988.85,30,18,2,1,1,3,2,4.6,4,4,0
EMP04556,25,Female,Divorced,Support,Sales Rep,4,4460.78,15,1,14,1,1,3,4,1.9,4,3,0
EMP04557,37,Male,Married,Support,Sales Rep,2,6560.68,3,13,7,1,0,4,2,37.8,5,3,0
EMP04558,49,Female,Married,Engineering,Developer,3,6955.06,29,2,13,4,0,2,4,32.6,3,3,0
EMP04559,37,Male,Married,Sales,Developer,3,4771.88,24,6,6,7,0,1,3,2.6,2,3,0
EMP04560,25,Female,Single,Sales,Sales Rep,3,5247.51,23,10,4,3,0,2,3,3.2,3,3,0
EMP04561,47,Male,Single,Sales,Executive,5,3221.9,9,14,5,2,0,4,2,3.4,5,3,0
EMP04562,49,Female,Single,Engineering,Developer,1,4981.9,2,17,0,3,0,2,2,4.2,2,3,0
EMP04563,53,Female,Single,R&D,Developer,4,4117.96,15,3,12,2,1,3,3,3.8,3,3,0
EMP04564,23,Male,Married,HR,Developer,3,4692.83,32,2,12,1,0,2,3,0.1,1,3,0
EMP04565,52,Male,Divorced,Sales,Developer,3,3027.92,18,15,14,2,1,1,3,14.9,5,3,0
EMP04566,24,Male,Single,R&D,Analyst,3,6969.7,29,7,5,1,0,2,3,8.5,0,3,1
EMP04567,29,Female,Divorced,Support,Developer,4,6626.74,3,7,10,3,0,3,2,0.8,4,3,0
EMP04568,45,Female,Married,HR,Executive,4,6967.75,33,3,13,1,1,2,3,35.9,1,3,0
EMP04569,36,Male,Single,Support,Analyst,2,5058.92,7,15,9,1,1,4,3,4.1,0,4,0
EMP04570,52,Male,Married,R&D,Developer,4,4532.95,30,3,13,3,0,4,2,19.6,2,3,0
EMP04571,30,Male,Single,R&D,Manager,3,5456.77,27,5,11,1,1,2,3,28.2,1,3,0
EMP04572,23,Female,Single,Support,Analyst,4,5556.6,29,5,14,2,1,4,1,0.2,0,3,0
EMP04573,29,Female,Divorced,HR,Developer,4,7240.55,31,17,7,1,1,4,3,32.7,3,3,0
EMP04574,28,Female,Married,Support,Executive,4,5276.47,1,11,12,1,0,4,2,4.7,0,3,0
EMP04575,37,Male,Married,Support,Sales Rep,1,5173.26,27,7,9,7,1,3,3,1.1,2,3,0
EMP04576,56,Male,Married,Support,Developer,2,6199.5,27,13,5,1,0,3,2,8.4,5,3,0
EMP04577,51,Female,Divorced,HR,Manager,4,2210.58,29,6,3,2,0,3,3,0.4,4,4,0
EMP04578,31,Male,Divorced,Engineering,Executive,3,7237.44,5,1,0,3,0,1,2,3.6,2,3,0
EMP04579,59,Female,Married,HR,Analyst,4,6138.57,3,7,8,0,0,2,3,18.0,2,4,0
EMP04580,39,Male,Married,Support,Executive,2,5695.21,29,10,4,2,0,3,4,15.7,5,3,0
EMP04581,26,Male,Single,Sales,Developer,4,5958.22,13,16,11,6,0,2,3,35.6,3,3,0
EMP04582,50,Female,Single,Sales,Manager,2,6400.07,33,9,14,1,0,1,3,0.3,5,3,1
EMP04583,55,Other,Divorced,R&D,Executive,3,8982.42,20,6,0,1,1,3,3,8.0,1,3,0
EMP04584,44,Female,Single,Engineering,Executive,5,4468.13,3,5,2,3,0,2,3,1.1,1,3,0
EMP04585,26,Male,Married,R&D,Sales Rep,2,6737.02,6,8,9,1,0,2,3,24.0,1,3,1
EMP04586,51,Male,Married,R&D,Sales Rep,3,5660.16,17,18,12,2,0,2,1,0.4,3,3,0
EMP04587,27,Female,Single,Sales,Developer,3,3860.93,4,4,13,2,0,4,3,25.6,3,3,0
EMP04588,25,Female,Single,HR,Analyst,4,6744.15,33,4,7,2,0,4,3,3.6,3,3,0
EMP04589,50,Female,Divorced,R&D,Analyst,3,5568.63,33,2,13,2,0,3,3,11.0,0,2,0
EMP04590,44,Male,Single,R&D,Manager,4,5602.52,6,3,8,1,1,3,3,5.8,0,3,0
EMP04591,27,Female,Divorced,Engineering,Developer,4,5394.68,14,11,14,4,1,2,3,9.3,5,3,0
EMP04592,53,Female,Single,Sales,Analyst,3,5731.08,7,5,5,1,0,2,4,5.4,5,3,0
EMP04593,39,Female,Single,HR,Executive,3,6332.65,6,9,1,2,0,2,4,12.6,3,3,0
EMP04594,36,Female,Single,Engineering,Developer,2,4408.81,3,7,10,2,0,3,3,1.9,4,3,0
EMP04595,53,Male,Single,HR,Executive,4,4957.73,22,16,5,4,0,4,2,3.8,0,3,1
EMP04596,30,Female,Married,HR,Manager,3,6648.06,8,5,4,4,1,3,1,2.7,5,4,0
EMP04597,58,Female,Married,R&D,Developer,2,3606.3,24,4,6,5,1,4,3,3.7,1,3,0
EMP04598,31,Female,Married,Engineering,Manager,4,6658.19,13,9,12,4,1,2,3,1.9,1,3,0
EMP04599,41,Female,Single,R&D,Sales Rep,3,5073.87,13,11,8,0,1,2,3,9.5,5,3,0
EMP04600,27,Female,Divorced,Support,Manager,2,6651.53,1,13,12,3,0,2,3,6.0,1,2,1
EMP04601,24,Female,Single,HR,Sales Rep,5,5884.4,32,2,9,2,0,2,3,5.1,1,4,0
EMP04602,32,Male,Married,Engineering,Developer,4,4417.77,5,19,11,0,0,3,1,19.8,0,4,0
EMP04603,38,Male,Divorced,Sales,Executive,2,4415.26,7,3,9,2,0,2,3,9.2,0,3,0
EMP04604,53,Male,Divorced,R&D,Executive,5,4046.1,32,3,10,2,1,2,3,7.8,5,3,0
EMP04605,25,Male,Married,Support,Executive,5,3346.67,28,7,5,1,1,3,2,11.2,5,4,0
EMP04606,25,Male,Single,Support,Manager,1,5254.85,33,3,4,5,1,3,4,9.7,3,4,1
EMP04607,38,Male,Divorced,Support,Developer,3,5375.75,14,18,2,1,0,3,3,10.5,5,3,1
EMP04608,40,Male,Divorced,R&D,Developer,4,6022.12,13,14,2,4,0,3,3,9.9,2,4,0
EMP04609,26,Male,Married,Sales,Sales Rep,5,4669.4,29,12,4,4,0,3,3,3.3,3,3,0
EMP04610,53,Male,Divorced,Engineering,Developer,4,5979.88,1,4,3,3,0,2,3,12.3,4,3,0
EMP04611,43,Male,Divorced,HR,Executive,3,6751.36,27,14,1,1,0,2,1,7.1,0,3,0
EMP04612,27,Female,Divorced,Sales,Developer,1,7919.01,30,17,10,0,0,3,3,15.0,4,3,0
EMP04613,56,Female,Single,R&D,Sales Rep,3,3779.1,34,4,1,2,0,2,3,4.1,5,4,0
EMP04614,43,Male,Single,Engineering,Developer,2,7056.4,1,17,2,1,1,3,3,7.5,1,3,0
EMP04615,22,Female,Married,HR,Developer,3,5680.17,34,9,12,4,0,1,3,13.8,3,4,0
EMP04616,41,Female,Single,Engineering,Executive,4,5573.0,7,17,12,3,0,3,3,4.3,1,3,1
EMP04617,43,Male,Divorced,HR,Developer,3,4592.19,1,6,7,1,1,3,4,12.3,2,3,1
EMP04618,32,Female,Single,HR,Manager,3,6918.41,18,9,14,0,0,2,4,14.2,4,3,0
EMP04619,34,Female,Divorced,Support,Sales Rep,5,5574.54,19,3,4,1,0,4,1,7.9,0,3,0
EMP04620,24,Female,Divorced,R&D,Sales Rep,2,3281.48,13,8,4,1,0,2,2,2.4,4,4,0
EMP04621,30,Male,Single,Sales,Sales Rep,3,2572.18,23,12,4,1,1,3,3,27.6,1,3,1
EMP04622,33,Female,Single,Support,Developer,3,5250.44,2,15,1,2,1,3,1,6.4,2,3,1
EMP04623,44,Male,Single,Support,Manager,3,5897.98,3,12,10,1,0,2,3,19.8,0,3,0
EMP04624,35,Female,Single,Engineering,Sales Rep,4,4164.08,22,2,5,2,1,1,3,23.8,3,3,0
EMP04625,54,Other,Married,HR,Analyst,4,4635.37,8,14,0,1,0,1,3,0.8,1,3,1
EMP04626,39,Female,Single,HR,Executive,3,6724.0,23,16,3,2,0,3,3,5.5,0,3,0
EMP04627,30,Female,Married,Engineering,Analyst,4,4675.79,8,2,7,1,0,4,2,5.3,3,3,0
EMP04628,44,Male,Divorced,R&D,Analyst,2,5900.7,25,2,8,3,0,3,2,6.5,1,3,1
EMP04629,31,Other,Married,HR,Sales Rep,2,4378.59,11,18,14,3,1,3,3,2.1,1,2,0
EMP04630,40,Female,Divorced,Support,Analyst,3,6877.16,6,3,14,1,0,2,2,27.5,0,2,0
EMP04631,26,Male,Married,Support,Analyst,5,5651.27,17,2,5,4,1,3,4,1.6,4,3,1
EMP04632,44,Female,Married,HR,Manager,3,5347.77,18,15,10,1,1,2,4,1.3,0,4,0
EMP04633,51,Male,Divorced,HR,Executive,3,7233.36,33,18,9,1,0,2,3,2.9,2,3,0
EMP04634,46,Male,Married,R&D,Developer,4,3010.83,18,5,5,1,0,3,3,0.8,2,2,0
EMP04635,49,Female,Divorced,HR,Sales Rep,2,6140.95,7,16,14,1,0,3,3,5.1,3,3,0
EMP04636,55,Male,Single,R&D,Sales Rep,4,2865.64,29,3,10,3,0,3,3,2.6,3,3,0
EMP04637,46,Female,Divorced,Support,Analyst,2,5374.01,5,16,3,2,1,3,4,6.5,5,3,0
EMP04638,31,Male,Married,R&D,Developer,3,5315.26,16,1,14,4,1,3,3,8.4,5,3,0
EMP04639,35,Male,Single,HR,Developer,4,5758.44,31,18,6,2,0,3,3,7.2,3,3,0
EMP04640,51,Female,Married,Sales,Developer,3,2656.46,5,8,13,2,0,3,3,21.7,5,3,0
EMP04641,46,Male,Single,HR,Sales Rep,5,5599.13,10,2,10,2,1,3,1,22.3,4,3,0
EMP04642,35,Female,Divorced,Sales,Sales Rep,2,7075.02,29,12,4,1,1,4,2,9.0,1,4,0
EMP04643,56,Female,Single,Support,Manager,2,4325.98,29,17,0,4,1,2,2,7.5,0,3,0
EMP04644,55,Female,Single,Engineering,Sales Rep,3,4232.84,16,19,14,2,0,4,3,4.9,5,3,0
EMP04645,31,Female,Single,Support,Sales Rep,5,4461.35,4,14,11,0,0,2,3,11.7,1,3,0
EMP04646,56,Female,Married,Support,Manager,3,6487.96,1,1,11,2,1,3,2,2.4,3,3,0
EMP04647,32,Male,Single,Support,Sales Rep,5,4026.56,8,11,8,2,0,4,3,3.1,1,3,0
EMP04648,32,Female,Divorced,R&D,Analyst,4,4678.13,28,6,7,2,0,2,3,8.0,1,3,0
EMP04649,42,Male,Divorced,Support,Analyst,4,6439.94,1,10,9,2,0,4,3,9.3,2,2,0
EMP04650,42,Female,Divorced,Engineering,Manager,5,4000.28,28,14,0,1,0,4,3,12.7,0,3,1
EMP04651,43,Female,Single,HR,Manager,3,6675.92,3,6,14,2,0,3,1,32.1,1,3,0
EMP04652,28,Female,Divorced,Sales,Analyst,4,4392.36,2,7,0,2,0,3,3,0.5,1,3,0
EMP04653,38,Female,Married,Support,Developer,3,5011.13,25,11,8,0,1,1,3,10.2,4,3,0
EMP04654,23,Female,Divorced,Sales,Sales Rep,4,6516.53,11,5,14,3,0,3,3,7.1,5,3,0
EMP04655,33,Female,Single,Support,Executive,3,6469.97,18,13,1,7,1,4,3,5.0,2,2,0
EMP04656,39,Female,Divorced,R&D,Executive,4,4594.34,20,4,3,1,1,4,3,1.0,3,4,0
EMP04657,32,Male,Single,Sales,Manager,4,3851.36,17,3,13,3,1,2,4,12.0,4,3,0
EMP04658,37,Male,Single,Support,Executive,4,7318.25,7,3,10,1,1,1,3,13.3,2,3,0
EMP04659,39,Male,Divorced,Support,Developer,1,4860.85,17,8,0,4,0,2,2,1.8,0,3,0
EMP04660,56,Female,Married,Engineering,Executive,4,5834.91,4,14,9,1,0,3,4,11.9,4,4,0
EMP04661,47,Male,Married,Engineering,Analyst,2,6232.82,30,17,2,0,1,4,3,0.4,4,3,1
EMP04662,37,Male,Divorced,Engineering,Manager,5,4090.71,1,6,5,2,0,1,3,1.7,4,3,0
EMP04663,27,Male,Single,R&D,Executive,2,3201.45,12,19,14,2,1,2,4,2.3,0,2,0
EMP04664,33,Female,Divorced,Sales,Sales Rep,4,6064.65,17,15,13,1,0,4,4,33.8,5,3,0
EMP04665,34,Female,Single,R&D,Manager,3,3038.9,16,10,2,5,0,3,3,8.1,1,1,0
EMP04666,25,Male,Single,HR,Developer,4,3673.06,28,3,3,4,0,3,3,7.1,3,3,0
EMP04667,23,Male,Single,Support,Analyst,3,6136.71,32,7,13,1,0,1,3,39.8,1,3,0
EMP04668,47,Male,Married,Support,Executive,4,5729.46,19,2,14,1,1,2,3,1.7,3,3,0
EMP04669,48,Male,Married,Support,Analyst,2,5660.55,29,4,12,4,0,3,3,36.4,2,3,0
EMP04670,48,Male,Divorced,Engineering,Developer,5,4388.69,29,2,10,2,0,3,3,2.7,4,4,0
EMP04671,36,Female,Married,Support,Executive,1,6975.73,16,19,8,0,0,4,3,10.9,0,3,0
EMP04672,29,Other,Single,Engineering,Manager,5,3757.83,4,8,2,3,0,4,4,14.4,4,3,0
EMP04673,28,Male,Single,HR,Manager,3,2095.6,21,2,4,3,1,3,4,0.1,3,3,0
EMP04674,33,Male,Divorced,R&D,Sales Rep,3,2528.18,1,9,7,4,1,1,4,13.2,4,3,0
EMP04675,34,Male,Single,R&D,Developer,4,5269.21,19,16,14,1,0,4,2,7.1,4,3,0
EMP04676,38,Male,Divorced,R&D,Executive,4,5010.83,26,10,4,3,0,3,3,7.3,0,3,0
EMP04677,38,Male,Divorced,Engineering,Analyst,4,6150.09,12,8,6,4,0,2,2,3.8,4,3,0
EMP04678,57,Male,Single,Sales,Analyst,1,6000.86,17,10,11,1,1,3,3,23.7,0,3,0
EMP04679,42,Male,Married,Sales,Executive,5,4964.41,28,6,9,1,0,3,3,2.1,4,3,0
EMP04680,29,Female,Single,HR,Developer,4,2984.21,29,0,13,4,1,2,2,4.8,1,3,0
EMP04681,26,Female,Single,Sales,Developer,3,4196.46,5,13,5,0,0,1,3,0.4,2,3,0
EMP04682,47,Female,Divorced,HR,Analyst,3,4308.17,3,10,13,2,0,1,3,5.8,5,3,0
EMP04683,37,Male,Married,Support,Executive,2,7427.65,15,13,7,1,1,3,3,24.8,4,2,0
EMP04684,57,Female,Divorced,R&D,Executive,3,4856.51,3,17,11,2,1,1,4,2.8,2,3,0
EMP04685,49,Female,Single,Engineering,Analyst,2,6541.44,13,8,14,1,0,4,3,15.4,0,2,1
EMP04686,50,Male,Divorced,HR,Executive,4,5314.47,5,11,5,1,0,2,3,0.4,4,3,0
EMP04687,33,Male,Divorced,Engineering,Executive,3,4891.07,21,13,6,3,0,3,3,17.1,5,4,1
EMP04688,58,Female,Single,Engineering,Manager,4,4302.49,23,11,7,2,0,3,3,3.8,3,3,1
EMP04689,51,Male,Divorced,R&D,Manager,3,5782.74,22,2,4,0,0,4,2,0.6,3,3,1
EMP04690,44,Male,Single,Support,Sales Rep,2,3481.0,34,8,7,4,1,4,3,4.1,3,3,0
EMP04691,37,Female,Divorced,Support,Sales Rep,2,4956.22,26,15,1,2,1,3,4,8.2,5,3,0
EMP04692,35,Female,Married,Sales,Developer,4,5166.45,31,3,5,1,1,2,4,26.5,2,3,1
EMP04693,31,Male,Single,Support,Manager,2,5300.95,7,12,5,4,1,2,3,4.0,1,3,0
EMP04694,28,Female,Married,R&D,Manager,2,3745.2,32,17,13,0,0,3,4,4.7,5,3,0
